duration_hours,lead_time_hours,zone_center,severity_score,gender_pref,min_rating_required,demand_supply_ratio,service,service_air_conditioner_repair,service_aircond_cleaning,service_carpet_cleaning,service_ceiling_repair,service_curtain_or_blind_installation,service_deep_cleaning,service_door_lock_repair,service_electrical_repair,service_electrical_safety_check,service_fire_extinguisher_servicing,service_furniture_assembly,service_gardening,service_gas_leak_detection,service_general_house_cleaning,service_home_organizing,service_house_moving,service_kitchen_remodeling,service_large_item_delivery,service_lawn_mowing,service_minor_welding_jobs,service_mounting,service_painting_touch_up_work,service_plumbing_services,service_post_renovation_cleaning,service_refrigerator_repair,service_roof_or_gutter_cleaning,service_small_item_delivery,service_sofa_or_mattress_cleaning,service_tiling_flooring,service_tree_cutting,service_washing_machine_repair,base_rate,price,order_placed,task_accepted,task_completed
1,19.10944051955523,0,3,0,4.0,2.132048156233633,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,135.65,1,1,1
1,20.785977658367035,0,1,1,0.0,1.524667563553082,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,49.41,0,0,0
5,82.37460237523298,0,2,1,0.0,1.6649400168374644,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,409.05,0,0,0
2,49.38488050814214,1,0,1,0.0,1.247597977315654,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,141.32,0,0,0
1,92.17460632566488,0,2,1,0.0,0.8495514906848285,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,59.16,1,1,0
3,106.36887892250174,0,0,1,0.0,2.1667464793071467,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,62.84,1,1,1
1,27.79969534065607,1,1,1,4.5,1.381210809255624,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,153.4,0,0,0
4,88.46121339978075,0,2,1,0.0,2.6120264119400582,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,277.38,1,1,1
2,107.76816536610366,0,2,1,4.5,2.4788711077784353,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,128.05,0,0,0
1,71.59068286380821,1,0,1,0.0,1.596270045411555,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,59.77,1,1,1
1,2.6020187444544884,1,3,0,4.0,1.9454628783439212,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,117.4,1,1,1
2,110.86407032582161,0,3,0,4.0,2.180649523582332,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,144.03,0,0,0
3,43.32373139410958,0,0,0,4.5,1.7155385391551743,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,49.87,1,1,1
1,72.49051299517072,1,2,1,0.0,2.337931655654371,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,83.31,0,0,0
3,55.5292227740103,0,3,1,0.0,1.2490670779655204,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,143.64,0,0,0
5,154.18084150881833,1,2,1,4.5,2.2501887021665055,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,268.55,1,1,1
3,125.36584783938666,0,1,0,4.0,2.7259723532328386,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,108.76,1,1,1
5,73.26006321404968,1,3,1,0.0,1.0820492439887368,Refrigerator Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,45,349.52,0,0,0
5,115.21592785919425,1,2,1,4.0,0.9428123738385279,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,377.46,1,1,1
1,70.53680677639366,1,2,1,4.0,2.775316376672896,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,58.76,1,1,1
1,106.3280341368114,1,2,0,5.0,2.1511419751587058,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,104.5,0,0,0
4,121.84411362121271,1,0,1,4.5,2.1992854183559,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,102.01,1,1,1
4,45.79595296820497,1,3,0,0.0,0.6077731182459483,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,202.28,1,1,1
5,138.48901682102235,1,2,0,0.0,1.0338615753827067,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,236.91,1,1,1
5,31.968863580011494,1,0,0,0.0,2.6694274003752807,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,124.85,1,0,0
1,118.30996805037073,0,2,1,0.0,1.9894902121289038,General House Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,43.08,1,1,1
3,113.59278575208845,1,3,0,0.0,1.5929961949437759,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,79.94,1,1,1
1,110.18575022100298,1,3,1,4.0,0.6862076695127188,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,55.52,1,1,1
4,110.91950380895724,0,0,1,4.0,1.555246138513572,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,84.39,0,0,0
3,142.87877597870718,0,0,0,0.0,1.4225087711068598,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,50.21,1,1,1
2,82.07254669299601,1,2,1,4.0,1.0832468241599074,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,139.63,0,0,0
4,51.42166040848115,0,0,1,0.0,0.6128750348498786,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,86.27,1,1,1
3,13.517574019188604,0,0,1,0.0,2.936254585418844,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,122.15,1,1,1
1,38.757683714663465,0,3,0,4.0,1.2083231048014529,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,133.45,0,0,0
4,53.716545307044534,0,1,1,4.0,1.8819335537464064,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,140.24,1,0,0
1,59.297926939674525,1,3,0,4.0,0.8212138728023517,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,109.12,0,0,0
2,9.466568796547557,0,1,0,0.0,0.5849697215798412,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,62.01,1,1,1
3,62.367414215714156,0,1,1,0.0,2.6356010613142447,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,98.01,1,0,0
3,156.08878225859493,1,2,1,4.0,2.619213954599871,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,153.75,0,0,0
5,107.1867377537393,1,2,1,0.0,0.789390232655769,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,267.48,1,1,1
3,36.619721623981356,0,3,0,4.5,1.4595454133639925,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,146.63,0,0,0
2,65.11925476667446,1,0,0,0.0,2.9236414692702954,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,68.74,1,1,1
2,109.83257254262409,1,0,1,5.0,0.6625952503780106,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,179.34,1,1,1
1,44.74704705734304,0,1,0,4.5,2.967013199122366,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,62.51,1,1,1
2,140.00066349264813,0,0,0,0.0,1.2696969089959873,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,72.99,1,1,1
4,32.26926339733485,1,3,0,4.5,0.5462266901277886,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,149.09,0,0,0
5,55.93507856351551,0,0,0,0.0,1.7646790168176991,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,263.04,1,1,1
3,97.15506003089615,1,1,1,4.0,0.5750217965973693,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,99.29,1,1,1
2,166.32210375410494,0,0,0,4.5,0.7992118695655516,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,47.51,1,1,1
1,165.6591507656298,0,2,1,4.5,1.6749569537533213,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,106.7,0,0,0
5,98.48015609474702,0,1,1,0.0,1.5189187377503794,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,316.96,1,1,1
2,96.54431093190945,1,1,0,4.5,0.7046998460381619,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,76.04,1,1,1
3,99.35598063784515,0,2,1,0.0,2.999137918022006,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,108.92,1,1,1
4,155.12494187682378,0,1,1,0.0,2.088104782481021,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,75.75,1,1,1
1,53.90468255680593,1,0,0,5.0,0.5502871417535513,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,44.86,1,0,0
3,61.51422818790708,1,0,0,4.5,1.3029704947960423,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,91.46,1,1,1
2,71.50115537065695,1,2,1,0.0,2.8669124886523623,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,104.27,0,0,0
4,69.5220130099946,1,1,0,4.0,1.8024751277597355,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,207.67,1,1,1
5,8.83329926757057,1,0,0,4.0,1.455902228944496,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,305.76,1,1,1
4,124.08290494288957,1,2,0,0.0,1.769683197829303,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,276.19,1,1,1
4,19.473139167876504,1,1,0,0.0,1.7327039474879264,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,207.48,0,0,0
3,45.885221023936445,0,3,0,0.0,2.9702845882816167,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,204.55,1,1,1
1,125.97399953282299,1,3,0,4.5,2.706255294445269,Electrical Safety Check,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,96.3,0,0,0
1,82.63592074832928,1,3,0,4.5,2.3953154021342726,Roof or Gutter Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,52,124.37,0,0,0
4,97.79115831909051,1,1,1,0.0,2.8502473098513046,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,147.42,0,0,0
4,164.7743636278022,1,1,1,0.0,2.586627289775695,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,349.03,0,0,0
4,81.22514649205574,1,0,0,0.0,1.0806835882986459,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,263.18,1,0,0
1,160.74847609314804,1,1,1,0.0,2.518058107501228,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,137.34,1,1,1
5,36.90556523383049,1,1,1,0.0,2.628317489566313,Curtain or Blind Installation,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,188.42,1,1,1
1,62.05266563891758,1,2,0,0.0,2.401141318233991,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,88.01,1,1,1
5,94.33522707438297,1,3,1,0.0,0.7656518235013433,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,377.57,1,1,1
1,118.23231569663479,0,0,0,0.0,2.533120067040774,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,30.55,1,0,0
5,55.62584181981407,1,3,1,0.0,2.514799516405714,Home Organizing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,22,194.54,0,0,0
3,165.98905313797863,1,3,1,0.0,2.691308242104119,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,101.61,0,0,0
1,162.29724835749352,0,3,1,4.5,1.0319732063531402,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,188.38,1,1,1
3,49.090579768436136,1,0,1,0.0,2.5726573713831944,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,87.07,1,1,1
4,135.59607005056287,1,3,0,4.0,1.8392194154142878,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,272.53,1,1,1
3,137.22418242290692,1,2,1,0.0,1.1858148262022914,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,153.21,0,0,0
2,30.38212242768402,0,0,0,0.0,2.31547643404935,Ceiling Repair,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,94.21,1,1,1
5,163.37270395568484,1,3,1,0.0,2.5173547761470365,Tree Cutting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,48,426.26,0,0,0
5,62.85189599413325,1,2,0,0.0,2.3147383036207034,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,442.71,0,0,0
3,50.787122696194736,1,1,1,0.0,2.3961595311684194,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,192.28,1,1,1
2,35.56541376134624,0,0,1,4.0,1.2333343963965742,Air Conditioner Repair,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,58,129.79,1,1,1
5,20.612493350331473,0,1,0,0.0,1.9003101026609757,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,254.79,0,0,0
5,32.9941344831286,0,2,0,0.0,1.0527193480435377,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,416.59,1,1,1
4,42.82283885887965,0,0,0,0.0,1.3230856450815203,Plumbing Services,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,60,180.73,1,1,1
4,166.611097120517,1,1,1,0.0,0.9413223689478387,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,134.66,0,0,0
3,62.42847075031793,0,2,1,4.0,2.9430677276040202,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,109.89,1,1,1
3,149.65337985697533,1,1,1,0.0,2.8278347837493882,Electrical Repair,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,60,158.38,1,1,1
3,29.34820349514777,1,1,0,0.0,2.612841103259042,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,155.2,0,0,0
3,127.71829088346746,0,1,1,0.0,1.5354779795418327,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,80.4,1,1,1
2,150.72291732795233,1,2,0,4.0,0.9790686101714761,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,80.11,1,0,0
4,144.1435607556505,1,2,0,4.5,2.092980720090317,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,154.03,0,0,0
2,66.83865640213342,0,2,0,4.5,2.819617630824476,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,210.09,0,0,0
3,10.595384174517358,0,0,1,5.0,1.5154906362189198,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,117.7,0,0,0
3,4.645333115704679,0,0,1,0.0,2.4201922007252605,Mounting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,34,81.02,1,1,1
1,25.30368546752597,1,0,1,0.0,1.2983252608628153,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,57.76,0,0,0
5,103.72692738773813,0,2,0,4.0,0.5964385859226826,Washing Machine Repair,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,54,258.23,1,1,1
1,28.634827604376788,1,2,1,0.0,2.9760543166856115,Kitchen Remodeling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,85,174.99,1,1,1
4,126.58249715514273,0,2,1,0.0,2.2560128010075196,Painting & Touch-up Work,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,42,215.52,1,1,0
3,149.71272351319962,1,1,0,5.0,2.054539124090926,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,117.13,1,1,1
3,118.59084787554757,0,0,0,0.0,2.3265265701034066,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,120.47,1,1,0
4,60.039863474420606,1,3,0,4.0,0.8003807329543984,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,205.55,1,1,1
1,32.96293699448967,1,0,1,0.0,1.3334050585138206,Minor Welding Jobs,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,60,80.31,0,0,0
3,39.170424216422575,1,1,0,0.0,2.9536443465282916,Post-Renovation Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60,153.43,1,1,1
3,167.49733704650126,1,3,1,0.0,0.9921058084877503,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,149.42,0,0,0
4,53.6761734431465,1,3,0,0.0,0.9769019347864856,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,200.36,0,0,0
2,22.49161498864031,1,1,0,4.0,2.7063673936413712,Tiling & Flooring,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,72,220.62,0,0,0
2,53.32817404523198,1,2,1,5.0,2.5022533961100204,Door & Lock Repair,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,227.54,1,1,1
5,15.91825945356126,0,3,1,0.0,2.5146600845130895,Carpet Cleaning,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,30,286.3,0,0,0
5,133.10114538912453,1,3,0,5.0,2.3798875240244097,House Moving,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,44,539.94,1,1,1
1,67.68582768102695,0,1,1,0.0,0.7691318183211842,Gas Leak Detection,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,42,48.0,1,1,1
1,72.57302806793571,1,3,0,0.0,1.4169067208624617,Sofa or Mattress Cleaning,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,36,79.31,0,0,0
1,101.3045243388256,0,2,1,0.0,2.3518095774201226,Furniture Assembly,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,45.08,0,0,0
1,57.264718272010875,1,3,0,4.5,0.6673880602014038,Large Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,36,69.3,1,1,1
1,117.20287576047046,1,0,1,4.0,2.023627474775058,Lawn Mowing,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,34,41.02,1,1,1
3,69.06250572790678,0,2,1,4.5,1.059466078213868,Aircond Cleaning,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,40,147.65,0,0,0
2,52.388497787416746,1,0,1,4.5,1.687917616306343,Fire Extinguisher Servicing,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,38,96.27,1,0,0
5,42.18881137696849,0,1,1,4.5,2.1940922810015215,Deep Cleaning,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,212.51,1,1,1
2,34.89175066994653,1,2,1,0.0,2.2442219237123338,Small Item Delivery,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,20,80.32,0,0,0
1,115.59005353458414,1,0,1,0.0,2.3114212204012508,Gardening,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,28,34.55,1,1,1
